,track_name,artist,duration,popularity,release_date,mp3,track_id,artist_id
3651,Come Together,Gary Clark Jr.,193714,67,2017-09-08,https://p.scdn.co/mp3-preview/31ea5e41d9af8a261c3f9153a2c964c314a7dec5?cid=80aa7a928c4541428fab1590b72d13b5,45HAjqRWiNv6mMPw4NvZrU,01aC2ikO4Xgb2LUpf9JfKp
3652,Can't Stop The Bleeding (feat. Gary Clark Jr. & Gramatik),Tom Morello,278297,61,2019-04-11,https://p.scdn.co/mp3-preview/6c8aa04d846c142d02a6574d6fa41e0bb7e17180?cid=80aa7a928c4541428fab1590b72d13b5,79DQcqdOuzHH5g0fI8KShf,74NBPbyyftqJ4SpDZ4c1Ed
3653,This Land - Single Version,Gary Clark Jr.,236282,58,2019-01-10,https://p.scdn.co/mp3-preview/5f1714951b7bf1c60c4e2c6535e169a1e136fca5?cid=80aa7a928c4541428fab1590b72d13b5,3lCfyDeaEYxEvJSnhv1ek3,01aC2ikO4Xgb2LUpf9JfKp
3654,Low Down Rolling Stone,Gary Clark Jr.,258200,56,2019-02-22,https://p.scdn.co/mp3-preview/47bab1c23b567b523b44d590559e5bb63d9c1978?cid=80aa7a928c4541428fab1590b72d13b5,59oXRNRnmmTbwgkZkV7l4g,01aC2ikO4Xgb2LUpf9JfKp
3655,Things Are Changin' - Live; Solo Acoustic,Gary Clark Jr.,271160,54,2011-08-08,https://p.scdn.co/mp3-preview/7b747d19870270450c65af12608b75d02f2e76d5?cid=80aa7a928c4541428fab1590b72d13b5,2HF9OydUs28eTuiVUjQYdT,01aC2ikO4Xgb2LUpf9JfKp
3656,Pearl Cadillac,Gary Clark Jr.,305533,53,2019-02-22,https://p.scdn.co/mp3-preview/b300d356d827daba60db50a8e2062066dd6de53f?cid=80aa7a928c4541428fab1590b72d13b5,5O6cfjyWsteTs6Mnaz9VGE,01aC2ikO4Xgb2LUpf9JfKp
3657,Bright Lights,Gary Clark Jr.,324786,53,2012-10-22,https://p.scdn.co/mp3-preview/edff53a06a106c2b5375778d39c6cfcbd4ed68bf?cid=80aa7a928c4541428fab1590b72d13b5,7aO35V27YDi4hKOL9odSya,01aC2ikO4Xgb2LUpf9JfKp
3658,Ohio,Jon Batiste,292760,51,2017-09-22,https://p.scdn.co/mp3-preview/95c215609014e8d49f20380a751ebf9ed9c10a0c?cid=80aa7a928c4541428fab1590b72d13b5,2wVrDSnhFnwy9SQLgP9Yiq,0eRbECAGCLLiTyVXPBRexU
3659,Don't Owe You a Thang,Gary Clark Jr.,215866,51,2011-08-08,https://p.scdn.co/mp3-preview/50353d4d69db2c626b6fc518175bbcc0e8d7c069?cid=80aa7a928c4541428fab1590b72d13b5,4iu49FeQQGiUh2Dn1A8qCl,01aC2ikO4Xgb2LUpf9JfKp
3660,Feelin' Like a Million,Gary Clark Jr.,214493,50,2019-02-22,https://p.scdn.co/mp3-preview/84b72ac5c76604f0165b1bca86d9b9e640268521?cid=80aa7a928c4541428fab1590b72d13b5,4MKDi4h9nrmQeOJwJmhBTM,01aC2ikO4Xgb2LUpf9JfKp
3661,Drip Too Hard (Lil Baby & Gunna),Lil Baby,145542,87,2018-10-05,,78QR3Wp35dqAhFEc2qAGjE,5f7VJjfbwm532GiveGC0ZK
3662,Yes Indeed,Lil Baby,142273,82,2018-05-18,,6vN77lE9LK6HP2DewaN6HZ,5f7VJjfbwm532GiveGC0ZK
3663,Pure Cocaine,Lil Baby,154023,82,2018-11-30,,577YBGuskWkVDCxZrLRB4v,5f7VJjfbwm532GiveGC0ZK
3664,Close Friends (Lil Baby & Gunna),Lil Baby,203881,79,2018-10-05,,5nzhL67GpF9szXWg5y509A,5f7VJjfbwm532GiveGC0ZK
3665,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,194732,78,2018-10-05,,6wWaVoUOzLQJHd3bWAUpdZ,5f7VJjfbwm532GiveGC0ZK
3666,Freestyle,Lil Baby,162053,75,2017-12-01,,5BbdKBZO0TH0GhfxUfyhL9,5f7VJjfbwm532GiveGC0ZK
3667,Life Goes On,Lil Baby,247054,74,2018-05-18,,2bSk87AVkCIIC3Bcligq1z,5f7VJjfbwm532GiveGC0ZK
3668,Time (feat. Meek Mill),Lil Baby,182723,68,2018-11-30,,1Szfm2XAx3Kgl55dyl8sTU,5f7VJjfbwm532GiveGC0ZK
3669,Ready (feat. Gunna),Lil Baby,213287,68,2018-11-30,,4F6yN5FsFW10Ucx7cLCzBh,5f7VJjfbwm532GiveGC0ZK
3670,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby,187464,67,2018-10-05,,6PoKfDY78ih5OveWirggRX,5f7VJjfbwm532GiveGC0ZK
3671,Good Kisser,Lake Street Dive,218493,61,2018-05-04,https://p.scdn.co/mp3-preview/df9d2ef942660f7ba1df3d9186ecb2d5143d3d9c?cid=80aa7a928c4541428fab1590b72d13b5,7BDbyDs5FUmnh955RABFd7,3nuc29fYGlQbIrwh4yrNWd
3672,I Can Change,Lake Street Dive,191693,59,2018-05-04,https://p.scdn.co/mp3-preview/288f501db953390480c3046d32a7ffac79c8b40b?cid=80aa7a928c4541428fab1590b72d13b5,0jCe45cYIc6NXedmbIKy0Q,3nuc29fYGlQbIrwh4yrNWd
3673,You Go Down Smooth,Lake Street Dive,209400,59,2014-02-18,https://p.scdn.co/mp3-preview/d322c8e65b87467588542a78bf880b6793183409?cid=80aa7a928c4541428fab1590b72d13b5,1QRQ3TfWrbWMD6aSkYLkCP,3nuc29fYGlQbIrwh4yrNWd
3674,Better Than,Lake Street Dive,215880,55,2014-02-18,https://p.scdn.co/mp3-preview/dcbc14d5afb06e76025c2a51b1fd9f9b4fec36d5?cid=80aa7a928c4541428fab1590b72d13b5,4UXfTBhK1Sc011GDRNt0vn,3nuc29fYGlQbIrwh4yrNWd
3675,Rich Girl,Lake Street Dive,217920,55,2012,https://p.scdn.co/mp3-preview/e0918897129f6233f1593597b0e483eded4c92c3?cid=80aa7a928c4541428fab1590b72d13b5,2y7deqG55Bde0gZ9g2kIN2,3nuc29fYGlQbIrwh4yrNWd
3676,Mistakes,Lake Street Dive,248386,55,2016-02-19,https://p.scdn.co/mp3-preview/0418eea1d794ebefd438b87f5b0c4f141c5d7fd1?cid=80aa7a928c4541428fab1590b72d13b5,0Sox7tv3MK5h6AkFLUPHtY,3nuc29fYGlQbIrwh4yrNWd
3677,Musta Been Something,Lake Street Dive,346400,53,2018-05-04,https://p.scdn.co/mp3-preview/d099ee2a3800348c03a43da447a824042107e804?cid=80aa7a928c4541428fab1590b72d13b5,0Vr6vFlxGoAMs6RPA5vJZY,3nuc29fYGlQbIrwh4yrNWd
3678,Baby Don't Leave Me Alone With My Thoughts,Lake Street Dive,213933,53,2018-05-04,https://p.scdn.co/mp3-preview/2d4451240d5f435b5ff140e440e9d200c96451b1?cid=80aa7a928c4541428fab1590b72d13b5,6pro0cjgB0tU0V1tifYA2i,3nuc29fYGlQbIrwh4yrNWd
3679,"Shame, Shame, Shame",Lake Street Dive,260053,53,2018-05-04,https://p.scdn.co/mp3-preview/080088a49358248ec0ba3663812fa687ce159610?cid=80aa7a928c4541428fab1590b72d13b5,6vSNvssxO543E3fD9hwzvu,3nuc29fYGlQbIrwh4yrNWd
3680,Bad Self Portraits,Lake Street Dive,204786,52,2014-02-18,https://p.scdn.co/mp3-preview/57ef41abeccf2033524a5005a528d01fded8f64f?cid=80aa7a928c4541428fab1590b72d13b5,4FGmmkujpwdkexqLobrp80,3nuc29fYGlQbIrwh4yrNWd
3681,Surfing with the Alien,Joe Satriani,266386,54,1987,https://p.scdn.co/mp3-preview/7b7fba9bd32be85f2466b185d6427f83491d2b83?cid=80aa7a928c4541428fab1590b72d13b5,2ekfM9Dcslm7l9Lh7HGT0i,2yzxX2DI9LFK8VFTyW2zZ8
3682,"Always with Me, Always with You",Joe Satriani,202533,52,1987,https://p.scdn.co/mp3-preview/d1e00ad94199a3265f0d312d75e56d5b0c53c115?cid=80aa7a928c4541428fab1590b72d13b5,0NNep3grWO95CVGp04gMM4,2yzxX2DI9LFK8VFTyW2zZ8
3683,Satch Boogie,Joe Satriani,192600,47,1987,https://p.scdn.co/mp3-preview/97ea857f7c9795359ea3a0ef5c46fb9a574f5b2e?cid=80aa7a928c4541428fab1590b72d13b5,3ExNcJ7LkInTekJg13FQSq,2yzxX2DI9LFK8VFTyW2zZ8
3684,Crowd Chant,Joe Satriani,194973,46,2006-03-06,https://p.scdn.co/mp3-preview/06672bd0b5761b59cad8402c1554b7230cc25c08?cid=80aa7a928c4541428fab1590b72d13b5,0bz67HYKfiuUj1xhsK5ofT,2yzxX2DI9LFK8VFTyW2zZ8
3685,If I Could Fly,Joe Satriani,391080,46,2004-04-12,https://p.scdn.co/mp3-preview/20e647bfacd30a5e4151c0425e1bb93c35598bec?cid=80aa7a928c4541428fab1590b72d13b5,1nTIlEfFDYpeRTkvhdF6I3,2yzxX2DI9LFK8VFTyW2zZ8
3686,Summer Song,Joe Satriani,297800,44,1992-05-25,https://p.scdn.co/mp3-preview/6ad82f7d8bf361184f42d9a599acfd84cda3faac?cid=80aa7a928c4541428fab1590b72d13b5,3zvBkrRyrDFmcJAfmZLEOT,2yzxX2DI9LFK8VFTyW2zZ8
3687,Flying in a Blue Dream,Joe Satriani,323066,42,1989,https://p.scdn.co/mp3-preview/acb25429402497e192df064dd8c618b23e2088d4?cid=80aa7a928c4541428fab1590b72d13b5,2NrqjA3YUfNuZcmQzE2EJe,2yzxX2DI9LFK8VFTyW2zZ8
3688,Thunder High On The Mountain,Joe Satriani,286920,41,2018-01-12,https://p.scdn.co/mp3-preview/1b807cab7f844ffb73c86479701dcaa54685a4c3?cid=80aa7a928c4541428fab1590b72d13b5,6HEGXMMaxg9WFKdqXz8u5y,2yzxX2DI9LFK8VFTyW2zZ8
3689,Cryin',Joe Satriani,342733,40,1992-05-25,https://p.scdn.co/mp3-preview/0f98c715091bb3b3edc39cc5b16a0a0b4229f200?cid=80aa7a928c4541428fab1590b72d13b5,4eTOyWkfoZP2vHT6jCfOcS,2yzxX2DI9LFK8VFTyW2zZ8
3690,Cherry Blossoms,Joe Satriani,269133,40,2018-01-12,https://p.scdn.co/mp3-preview/dca874579755413044d4bc17901d7f62f8f929a7?cid=80aa7a928c4541428fab1590b72d13b5,05RLMlOEa3HZn574VsLWxf,2yzxX2DI9LFK8VFTyW2zZ8
3691,Almeda,Solange,236120,69,2019-03-01,https://p.scdn.co/mp3-preview/922a0730b53949f07af056d233fb00e447928c42?cid=80aa7a928c4541428fab1590b72d13b5,6IAgarq2wDeYzpsY2Kx0Hw,2auiVi8sUZo17dLy1HwrTU
3692,Stay Flo,Solange,175706,68,2019-03-01,https://p.scdn.co/mp3-preview/4a16371bce8ccab4da2bc15982b9835e0eb2a64d?cid=80aa7a928c4541428fab1590b72d13b5,6GCIYIWUBSLontW6divqsw,2auiVi8sUZo17dLy1HwrTU
3693,Dreams,Solange,148253,65,2019-03-01,https://p.scdn.co/mp3-preview/8b5d5522c74fd03f139811ba071b9867a63ff8ec?cid=80aa7a928c4541428fab1590b72d13b5,0deHsjyrgcKGMZzIuvawq3,2auiVi8sUZo17dLy1HwrTU
3694,Binz,Solange,111226,64,2019-03-01,https://p.scdn.co/mp3-preview/3115723717602ad7a6201d86ae736d8a634ed55f?cid=80aa7a928c4541428fab1590b72d13b5,7yvdp8dqmxExSJwT2fn6Xq,2auiVi8sUZo17dLy1HwrTU
3695,Cranes in the Sky,Solange,250973,64,2016-09-30,https://p.scdn.co/mp3-preview/a0d13ea0e7dcd0ccae5f6bf96ce2daede4d2841e?cid=80aa7a928c4541428fab1590b72d13b5,48EjSdYh8wz2gBxxqzrsLe,2auiVi8sUZo17dLy1HwrTU
3696,Way to the Show,Solange,175240,61,2019-03-01,https://p.scdn.co/mp3-preview/1614d9c376645316f1a3553481f916c8ee19502f?cid=80aa7a928c4541428fab1590b72d13b5,2jVLwzrzKVhcI8UmVonVas,2auiVi8sUZo17dLy1HwrTU
3697,Things I Imagined,Solange,119160,61,2019-03-01,https://p.scdn.co/mp3-preview/291c99d6f9f0ebefa7602d06c54c8db6d308ad53?cid=80aa7a928c4541428fab1590b72d13b5,0jF4xsiVd8AQoIEUmn7KLt,2auiVi8sUZo17dLy1HwrTU
3698,Down With the Clique,Solange,222413,61,2019-03-01,https://p.scdn.co/mp3-preview/32975f6cd2d89ed888aa67f974ac49e8e8e96c60?cid=80aa7a928c4541428fab1590b72d13b5,3803fF96TYnzkSMA0M0L5H,2auiVi8sUZo17dLy1HwrTU
3699,Sound of Rain,Solange,185960,60,2019-03-01,https://p.scdn.co/mp3-preview/1ec53e39df8e3bd8a77f15b5e549977053bd7d23?cid=80aa7a928c4541428fab1590b72d13b5,4o8Rk1YzdkTxsSEXd3YhAK,2auiVi8sUZo17dLy1HwrTU
3700,Time (is),Solange,219960,60,2019-03-01,https://p.scdn.co/mp3-preview/d3d21f168a17a0030d32db37c894f5402ca99bf0?cid=80aa7a928c4541428fab1590b72d13b5,6l82XaHZyodfRvNo85Pdqr,2auiVi8sUZo17dLy1HwrTU
3701,Can't Be Saved,Senses Fail,187546,58,2006-10-10,https://p.scdn.co/mp3-preview/f23a730afd4422c136ad641dfec58a29cfc3f28a?cid=80aa7a928c4541428fab1590b72d13b5,63k8KXOgawK2cNtvm2ZW8y,591yCCsZCLXvaJ0Rg38vLZ
3702,Calling All Cars,Senses Fail,203573,55,2006-10-10,https://p.scdn.co/mp3-preview/d52298226ec8a4f745c8b4fc7508b7af9f081c6e?cid=80aa7a928c4541428fab1590b72d13b5,4LtUNqSiFZzm70a7kM8hnc,591yCCsZCLXvaJ0Rg38vLZ
3703,Buried a Lie,Senses Fail,179986,52,2004-09-07,https://p.scdn.co/mp3-preview/5548f72cf51ea2d70db6e5bc95782ea49b55319c?cid=80aa7a928c4541428fab1590b72d13b5,2y8VWxzuw49UaIc4F5QIQk,591yCCsZCLXvaJ0Rg38vLZ
3704,Bite to Break Skin,Senses Fail,211320,49,2004-09-07,https://p.scdn.co/mp3-preview/ddd08882d9d98be9b1cb5dcf8b5a66c2350c0069?cid=80aa7a928c4541428fab1590b72d13b5,2cHu9HRqxVlS7MGSSb29Yh,591yCCsZCLXvaJ0Rg38vLZ
3705,Double Cross,Senses Fail,205373,47,2018-02-16,https://p.scdn.co/mp3-preview/2c2f2ad2b9860f9073bae53791265e5414d8ca3c?cid=80aa7a928c4541428fab1590b72d13b5,0LLA6vTC4qkmENHsr3PkOH,591yCCsZCLXvaJ0Rg38vLZ
3706,Lady in a Blue Dress,Senses Fail,198053,47,2004-09-07,https://p.scdn.co/mp3-preview/fbab4aa281b4ae589a61ce72e65f3337228c9b97?cid=80aa7a928c4541428fab1590b72d13b5,2v63SstROhGSQ2z8EYOyAR,591yCCsZCLXvaJ0Rg38vLZ
3707,"Rum Is for Drinking, Not for Burning",Senses Fail,163253,45,2004-09-07,https://p.scdn.co/mp3-preview/1071c3a047cc74539b1e996bb358226452e190fe?cid=80aa7a928c4541428fab1590b72d13b5,38bTAKxFVuAnnk8UMm0iwb,591yCCsZCLXvaJ0Rg38vLZ
3708,"Gold Jacket, Green Jacket...",Senses Fail,214306,44,2018-02-16,https://p.scdn.co/mp3-preview/17e0401d0ceb6e27c84e05cc2be1c33422785b15?cid=80aa7a928c4541428fab1590b72d13b5,7fu67Zso8hS8rcAMXuPhcJ,591yCCsZCLXvaJ0Rg38vLZ
3709,NJ Falls Into the Atlantic,Senses Fail,228653,41,2004-09-07,https://p.scdn.co/mp3-preview/2ec25442008aa624aa306567f60ca96ab7f83aae?cid=80aa7a928c4541428fab1590b72d13b5,7EWKOfLgNr9f1NgQZkRIzp,591yCCsZCLXvaJ0Rg38vLZ
3710,Elevator to the Gallows,Senses Fail,224000,40,2018-02-16,https://p.scdn.co/mp3-preview/5df49908e6cfa120a8d18fb3a2e5cd146d7fb5bf?cid=80aa7a928c4541428fab1590b72d13b5,1bbRM6nUzzoO6vhfNx9h3n,591yCCsZCLXvaJ0Rg38vLZ
3711,Suedehead - 2011 Remastered Version,Morrissey,235520,51,1988-03-15,https://p.scdn.co/mp3-preview/3f6aa3615d8b9b917bff9c00ac41c9bc58121a1b?cid=80aa7a928c4541428fab1590b72d13b5,76HJoPhDFxD7rizsbCmZND,3iTsJGG39nMg9YiolUgLMQ
3712,Everyday Is Like Sunday - 2011 Remastered Version,Morrissey,215266,50,1988-03-15,https://p.scdn.co/mp3-preview/ed8f6bc9c5d20ce361a44a5668932ba2d8092b91?cid=80aa7a928c4541428fab1590b72d13b5,0lVdukU9ejbFQwZIhg47hx,3iTsJGG39nMg9YiolUgLMQ
3713,First Of The Gang To Die - Remastered,Morrissey,217853,47,2008-01-01,,7twcwXwtIqOEmQPCejrSPK,3iTsJGG39nMg9YiolUgLMQ
3714,Spent the Day in Bed,Morrissey,211280,54,2017-11-17,https://p.scdn.co/mp3-preview/07b8eb3b21455c6794113e64b5059c4f6ae1de5c?cid=80aa7a928c4541428fab1590b72d13b5,1pkb7eplZ7xGrijYN0FyUh,3iTsJGG39nMg9YiolUgLMQ
3715,Wedding Bell Blues,Morrissey,176733,52,2019-04-08,https://p.scdn.co/mp3-preview/156234133c0ff94b77aa38389669a04e7b29d0ec?cid=80aa7a928c4541428fab1590b72d13b5,1sFTyvjiK8Zg7oHgmByhgv,3iTsJGG39nMg9YiolUgLMQ
3716,"The More You Ignore Me, the Closer I Get - 2014 Remaster",Morrissey,223693,41,1994,https://p.scdn.co/mp3-preview/8b1e9cd8eca9d414ccf9d70c958bb2eba1d8d894?cid=80aa7a928c4541428fab1590b72d13b5,24ECIWIixkpUizwCxbxxI4,3iTsJGG39nMg9YiolUgLMQ
3717,Alma Matters,Morrissey,286986,49,1997,,1f2D1QAOidg0ClSzpTQ1OH,3iTsJGG39nMg9YiolUgLMQ
3718,Morning Starship,Morrissey,209293,48,2019-03-20,https://p.scdn.co/mp3-preview/31f51ac390159fd0df2c2e69af7584cdc9df7103?cid=80aa7a928c4541428fab1590b72d13b5,3nbufYRxfRJ5ZInjHjKA72,3iTsJGG39nMg9YiolUgLMQ
3719,Back on the Chain Gang,Morrissey,231000,45,2017-11-17,https://p.scdn.co/mp3-preview/05f6b51236f7ba68ab6514af95c038e2b989a042?cid=80aa7a928c4541428fab1590b72d13b5,1QMS4FA3cbOdyff60sDBJy,3iTsJGG39nMg9YiolUgLMQ
3720,I Thought You Were Dead,Morrissey,173520,47,2019-04-26,https://p.scdn.co/mp3-preview/c823a6d50e85b0fbf4938c735c6ce3bfc79362be?cid=80aa7a928c4541428fab1590b72d13b5,3lX9FnJrncnfIHMt6DHzh3,3iTsJGG39nMg9YiolUgLMQ
3721,Pour Some Sugar On Me - Remastered 2017,Def Leppard,267306,74,1987-08-03,,0PdM2a6oIjqepoEfcJo0RO,6H1RjVyNruCmrBEWRbD0VZ
3722,Hysteria,Def Leppard,354636,68,1987-08-03,,2PFIZFcGry0po3ZfRZkzKc,6H1RjVyNruCmrBEWRbD0VZ
3723,Love Bites - Remastered 2017,Def Leppard,346960,63,1987-08-03,,3Dfy8YIxq89i84t108TvMi,6H1RjVyNruCmrBEWRbD0VZ
3724,Photograph,Def Leppard,247962,62,1983-01-20,,18URo35acNKRTHfEdjTcGn,6H1RjVyNruCmrBEWRbD0VZ
3725,Rock Of Ages,Def Leppard,247828,61,1983-01-20,,2AmEv442DGwSxMGZ9XEvBA,6H1RjVyNruCmrBEWRbD0VZ
3726,Animal,Def Leppard,244560,60,1987-08-03,,4qjscZh4jfhkpcQG4ZQfi2,6H1RjVyNruCmrBEWRbD0VZ
3727,When Love And Hate Collide,Def Leppard,257680,45,2018-11-30,,7Bj6xscdWnY8sarktaK19U,6H1RjVyNruCmrBEWRbD0VZ
3728,Foolin',Def Leppard,274117,54,1983-01-20,,1wv8bYmoqY3TAKKQY3Qn7t,6H1RjVyNruCmrBEWRbD0VZ
3729,Personal Jesus - Recorded At Spotify Studios NYC,Def Leppard,236450,54,2018-07-18,,0KXYrQAqpAREiCi4pB5fO9,6H1RjVyNruCmrBEWRbD0VZ
3730,Bringin' On The Heartbreak,Def Leppard,273733,54,1981-07-11,,7iEVmnzJr1V7duYKPWplzp,6H1RjVyNruCmrBEWRbD0VZ
3731,Bohemian Rhapsody - Remastered 2011,Queen,354320,79,1975-11-21,,7tFiyTwD0nx5a1eklYtX2J,1dfeR4HaWDbWqFHLkxsg1d
3732,Don't Stop Me Now - Remastered,Queen,209413,78,1978-11-10,,7hQJA50XrCWABAu5v6QZ4i,1dfeR4HaWDbWqFHLkxsg1d
3733,Another One Bites The Dust - Remastered 2011,Queen,214653,76,1980-06-27,,57JVGBtBLCfHw2muk5416J,1dfeR4HaWDbWqFHLkxsg1d
3734,Under Pressure - Remastered,Queen,248440,74,1982-05-03,,11IzgLRXV7Cgek3tEgGgjw,1dfeR4HaWDbWqFHLkxsg1d
3735,We Will Rock You - Remastered,Queen,122066,73,1977-10-28,,54flyrjcdnQdco7300avMJ,1dfeR4HaWDbWqFHLkxsg1d
3736,We Are The Champions - Remastered 2011,Queen,179200,69,1977-10-28,,7ccI9cStQbQdystvc6TvxD,1dfeR4HaWDbWqFHLkxsg1d
3737,Somebody To Love - Remastered 2011,Queen,296493,73,1976-12-10,,6cFZ4PLC19taNlpl9pbGMf,1dfeR4HaWDbWqFHLkxsg1d
3738,Radio Ga Ga - Remastered,Queen,348226,69,1984-02-27,,1HmzAZUvhQLhLo2z3ocpZI,1dfeR4HaWDbWqFHLkxsg1d
3739,I Want To Break Free - Remastered 2011,Queen,258013,67,1984-02-27,,7h2yhVxcZOGyQdOwD4Hu8J,1dfeR4HaWDbWqFHLkxsg1d
3740,Love Of My Life - Remastered 2011,Queen,217400,66,1975-11-21,,790YJcgHlN3SaosQCHlWzn,1dfeR4HaWDbWqFHLkxsg1d
3741,Chlorine,Twenty One Pilots,324466,83,2018-10-05,https://p.scdn.co/mp3-preview/80ca0295c294687e4ce72081a94e36ff32bd43d1?cid=80aa7a928c4541428fab1590b72d13b5,23OXdR7YuUBVWh5hSnYJau,3YQKmKGau1PzlVlkL1iodx
3742,Stressed Out,Twenty One Pilots,202333,82,2015-05-15,https://p.scdn.co/mp3-preview/0e0951b811f06fea9162eb7e95e4bae4802d97af?cid=80aa7a928c4541428fab1590b72d13b5,3CRDbSIZ4r5MsZ0YwxuEkn,3YQKmKGau1PzlVlkL1iodx
3743,Ride,Twenty One Pilots,214506,81,2015-05-15,https://p.scdn.co/mp3-preview/26fc2318d6ebad09ae7aed7adfce2b28413cea7e?cid=80aa7a928c4541428fab1590b72d13b5,2Z8WuEywRWYTKe1NybPQEW,3YQKmKGau1PzlVlkL1iodx
3744,Heathens,Twenty One Pilots,195920,80,2016-06-16,https://p.scdn.co/mp3-preview/cd5173acb956b9f442c67bafd2ec637a898ab172?cid=80aa7a928c4541428fab1590b72d13b5,6i0V12jOa3mr6uu4WYhUBr,3YQKmKGau1PzlVlkL1iodx
3745,My Blood,Twenty One Pilots,229120,76,2018-10-05,https://p.scdn.co/mp3-preview/b8cd6218be7373a5af5036908761c66c8cf251da?cid=80aa7a928c4541428fab1590b72d13b5,5HeKOKc4phmLn8e4I7EkzD,3YQKmKGau1PzlVlkL1iodx
3746,Jumpsuit,Twenty One Pilots,238560,75,2018-10-05,https://p.scdn.co/mp3-preview/764e1c0b5b1bca87f69d6c284ecde2616fa59d4e?cid=80aa7a928c4541428fab1590b72d13b5,1E1uGhNdBe6Dddbgs2KqtZ,3YQKmKGau1PzlVlkL1iodx
3747,Nico And The Niners,Twenty One Pilots,225040,74,2018-10-05,https://p.scdn.co/mp3-preview/68f0ee687aa4830c067eb90bb404961af459f530?cid=80aa7a928c4541428fab1590b72d13b5,5SehvGGC53A7SZKCLXQcyt,3YQKmKGau1PzlVlkL1iodx
3748,Car Radio,Twenty One Pilots,267720,74,2013,https://p.scdn.co/mp3-preview/ea3ed2e51bccacc2791af5686520e8f9abf0ef65?cid=80aa7a928c4541428fab1590b72d13b5,5cbpoIu3YjoOwbBDGUEp3P,3YQKmKGau1PzlVlkL1iodx
3749,Morph,Twenty One Pilots,258853,73,2018-10-05,https://p.scdn.co/mp3-preview/ea397fadfb026db6abbe2ebab227e5148893ca90?cid=80aa7a928c4541428fab1590b72d13b5,01vv2AjxgP4uUyb8waYO5Y,3YQKmKGau1PzlVlkL1iodx
3750,Tear in My Heart,Twenty One Pilots,188493,73,2015-05-15,https://p.scdn.co/mp3-preview/46c19d324587898577a1974b8bdc2d5db88a5c65?cid=80aa7a928c4541428fab1590b72d13b5,3bnVBN67NBEzedqQuWrpP4,3YQKmKGau1PzlVlkL1iodx
3751,Sweet Home Alabama,Lynyrd Skynyrd,283800,81,1974-04-15,,7e89621JPkKaeDSTQ3avtg,4MVyzYMgTwdP7Z49wAZHx0
3752,Free Bird,Lynyrd Skynyrd,547106,70,1973-01-01,,5EWPGh7jbTNO2wakv8LjUI,4MVyzYMgTwdP7Z49wAZHx0
3753,Simple Man,Lynyrd Skynyrd,356626,69,1973-01-01,,1ju7EsSGvRybSNEsRvc7qY,4MVyzYMgTwdP7Z49wAZHx0
3754,Gimme Three Steps,Lynyrd Skynyrd,267173,65,1973-01-01,,0x2wtJbtJrox3SDmnMj97x,4MVyzYMgTwdP7Z49wAZHx0
3755,Tuesday's Gone,Lynyrd Skynyrd,450226,61,1973-01-01,,64sn7wgJfeQKY3Jisnl59w,4MVyzYMgTwdP7Z49wAZHx0
3756,The Ballad Of Curtis Loew,Lynyrd Skynyrd,291735,57,1974-04-15,,6PPhp1qpAjLUxQr75vSD4H,4MVyzYMgTwdP7Z49wAZHx0
3757,Call Me The Breeze,Lynyrd Skynyrd,309773,57,1974-04-15,,12WiGqEs3t5hrzBJTe1K0P,4MVyzYMgTwdP7Z49wAZHx0
3758,That Smell,Lynyrd Skynyrd,348240,55,1977-10-17,,52DKGPMQ21DauCR19pQ0BK,4MVyzYMgTwdP7Z49wAZHx0
3759,Saturday Night Special,Lynyrd Skynyrd,309666,55,1975,,0ZQmpf5gk4k5VMopcAtyAc,4MVyzYMgTwdP7Z49wAZHx0
3760,I Need You,Lynyrd Skynyrd,415600,52,1974-04-15,,2UQWW8rhNJo5tBt77LnbZH,4MVyzYMgTwdP7Z49wAZHx0
3761,You Make It Easy,Jason Aldean,196800,69,2018-04-13,https://p.scdn.co/mp3-preview/d67c5f6071e4ee833392128032272a53e7651f4a?cid=80aa7a928c4541428fab1590b72d13b5,6EGAfJaLUFzhS4zRBIEQ2J,3FfvYsEGaIb52QPXhg4DcH
3762,Girl Like You,Jason Aldean,193066,71,2018-04-13,https://p.scdn.co/mp3-preview/8705cf33e00d2eb1087f855c263efdc3fdcc47b6?cid=80aa7a928c4541428fab1590b72d13b5,7K0lR5Ngf5jkOWt1g6ut6l,3FfvYsEGaIb52QPXhg4DcH
3763,Dirt Road Anthem,Jason Aldean,229400,71,2010-11-02,https://p.scdn.co/mp3-preview/83f2505559e3377f213326f97cf45dea60bd1763?cid=80aa7a928c4541428fab1590b72d13b5,2qYsSHsYkihWx043HVJQRV,3FfvYsEGaIb52QPXhg4DcH
3764,Any Ol' Barstool,Jason Aldean,203293,69,2016-09-09,https://p.scdn.co/mp3-preview/551f994084946608176ab9ff8d15cfbc04efb2f1?cid=80aa7a928c4541428fab1590b72d13b5,4T5Z4mbTe7kuGqgLpaRtTh,3FfvYsEGaIb52QPXhg4DcH
3765,Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,202066,69,2018-04-13,https://p.scdn.co/mp3-preview/44119704415849cac0d7d26c8f47c00fa68eac5c?cid=80aa7a928c4541428fab1590b72d13b5,2dwoqUYTy6SOy1dFqcTndC,3FfvYsEGaIb52QPXhg4DcH
