,track_name,artist,duration,popularity,release_date,mp3,track_id,artist_id
2341,Apocalypse Now (& Later),Laura Jane Grace & the Devouring Mothers,135040,34,11/9/18,https://p.scdn.co/mp3-preview/2e4ff98e2d4044dbd2fc9204c931d1058c3bf7ce?cid=80aa7a928c4541428fab1590b72d13b5,1dTLgvAUytJtsBK7g1Hrtv,6gqIFR26eaIdQYT3Z9w8kw
2342,Reality Bites,Laura Jane Grace & the Devouring Mothers,131426,33,11/9/18,https://p.scdn.co/mp3-preview/faa4c2d63d9fb4f6b3b9565b02630292717726f2?cid=80aa7a928c4541428fab1590b72d13b5,1gKrNFNYMKfk1nzut9XfnX,6gqIFR26eaIdQYT3Z9w8kw
2343,Born In Black,Laura Jane Grace & the Devouring Mothers,190640,33,11/9/18,https://p.scdn.co/mp3-preview/4ff9d5b1d6c07474ca6e33b6a5ae877d3f46f7f7?cid=80aa7a928c4541428fab1590b72d13b5,0Whasuw7rNO1WI78xuCVQ0,6gqIFR26eaIdQYT3Z9w8kw
2344,The Airplane Song,Laura Jane Grace & the Devouring Mothers,150026,33,11/9/18,https://p.scdn.co/mp3-preview/c51bc8cb2e432f7468cc7edf9fd9f2c2f666e2c0?cid=80aa7a928c4541428fab1590b72d13b5,4Ztm3gnaXj8CQ5ruhO17CD,6gqIFR26eaIdQYT3Z9w8kw
2345,I Hate Chicago,Laura Jane Grace & the Devouring Mothers,183600,33,11/9/18,https://p.scdn.co/mp3-preview/779f1abacf9a9d64470bd3fddda85fc9a3ed71fb?cid=80aa7a928c4541428fab1590b72d13b5,5EG3jd7UdBsiYlkBfbmqTx,6gqIFR26eaIdQYT3Z9w8kw
2346,Manic Depression,Laura Jane Grace & the Devouring Mothers,228733,32,11/9/18,https://p.scdn.co/mp3-preview/cc6588fc3e111b1bb32ae18e84b0b8cef705ea6c?cid=80aa7a928c4541428fab1590b72d13b5,1Qzegwgbhwnmb1bMAYzAjZ,6gqIFR26eaIdQYT3Z9w8kw
2347,The Friendship Song,Laura Jane Grace & the Devouring Mothers,184373,31,11/9/18,https://p.scdn.co/mp3-preview/b26a86c89aa263b906bcccf903e971389c496817?cid=80aa7a928c4541428fab1590b72d13b5,4q5iCQlMVQJFiYdcp0Nr7X,6gqIFR26eaIdQYT3Z9w8kw
2348,The Acid Test Song,Laura Jane Grace & the Devouring Mothers,186800,31,11/9/18,https://p.scdn.co/mp3-preview/9f2029617f92e9c9b9fd0671d982341558247641?cid=80aa7a928c4541428fab1590b72d13b5,1AAF6U8krkfI2NCyok6R9T,6gqIFR26eaIdQYT3Z9w8kw
2349,Amsterdam Hotel Room,Laura Jane Grace & the Devouring Mothers,127733,31,11/9/18,https://p.scdn.co/mp3-preview/877aa062d9a7e14897be33ddbbdc4bd2834b79fa?cid=80aa7a928c4541428fab1590b72d13b5,5XUCz8WRKA74lkXZX5CsZl,6gqIFR26eaIdQYT3Z9w8kw
2350,Fall,DaVido,240000,66,6/2/17,https://p.scdn.co/mp3-preview/27f7e0856a0d95711c6c4580bfa2e97c3cf60947?cid=80aa7a928c4541428fab1590b72d13b5,4ou5xyFUJX4VwX76tw1qb1,0Y3agQaa6g2r0YmHPOO9rh
2351,If,DaVido,237714,61,2/17/17,https://p.scdn.co/mp3-preview/affc9666a98d5755052e307db2f6e13f831e59c1?cid=80aa7a928c4541428fab1590b72d13b5,0XQuWhRG7qD7OYHKsgt0BN,0Y3agQaa6g2r0YmHPOO9rh
2352,Way Too Fly (feat. DaVido),A Boogie Wit da Hoodie,172708,58,6/20/18,https://p.scdn.co/mp3-preview/3e00a55f4048a5db3103179367df76c6a5caf17e?cid=80aa7a928c4541428fab1590b72d13b5,1NAR2XeNMp6SegDBp0NlRy,31W5EY0aAly4Qieq6OFu6I
2353,Assurance,DaVido,249320,56,4/30/18,https://p.scdn.co/mp3-preview/8ea2827881fe035f8c408e05bc45a9dfe3d49991?cid=80aa7a928c4541428fab1590b72d13b5,5Vp6x6DnVjh2JDaC4It6ak,0Y3agQaa6g2r0YmHPOO9rh
2354,FIA (Remix),DaVido,205368,51,3/30/18,https://p.scdn.co/mp3-preview/70f4d0e29ebbf42f4f755fb299302e905d1851c5?cid=80aa7a928c4541428fab1590b72d13b5,2FvQPKHf7QBH0BcGn2c3ve,0Y3agQaa6g2r0YmHPOO9rh
2355,Bum Bum,DMW,218409,52,1/17/19,https://p.scdn.co/mp3-preview/476b0806b83e6e19162374abe912301200c3bc92?cid=80aa7a928c4541428fab1590b72d13b5,0BKNGcuee1D1o0RWnsIbkr,6DmouQfvRZ2y9auxK3DjuI
2356,Wonder Woman,DaVido,236000,52,12/14/18,https://p.scdn.co/mp3-preview/098d39ea6b4a9be55ed503926979b701772fd1cb?cid=80aa7a928c4541428fab1590b72d13b5,7Mlxx8SMVwG36rVGjvRCEP,0Y3agQaa6g2r0YmHPOO9rh
2357,One Ticket,Kizz Daniel,208419,50,11/2/18,https://p.scdn.co/mp3-preview/3db68a364695024d760f089b08111d4d37059d4b?cid=80aa7a928c4541428fab1590b72d13b5,4o0HfQCoHVLiEmt0pZXrGz,1X6cBGnXpEpN7CmflLKmLV
2358,Skelewu,DaVido,189506,50,8/23/15,https://p.scdn.co/mp3-preview/ed836eba0230bdb86b7ede2025f3c2803e0ef046?cid=80aa7a928c4541428fab1590b72d13b5,2WLpYiWNYtHeS5izWhrh6Q,0Y3agQaa6g2r0YmHPOO9rh
2359,Démo,DJ Neptune,227913,48,3/8/19,https://p.scdn.co/mp3-preview/32b33e11775819c2ce1973adb59548afef0b1e40?cid=80aa7a928c4541428fab1590b72d13b5,3thrLLxesR6sOSZJbmo7qd,3L4ZO0ZaSe1qeucpQK8tBR
2360,Coros,Julio Elias,1033065,30,12/1/11,https://p.scdn.co/mp3-preview/46d19fec294b462cfb68de8279d6bb1316060a1b?cid=80aa7a928c4541428fab1590b72d13b5,6gxHUWbrhxIRRKznM5GxPn,48WgGJaeuXJ6ndP5f9Qd8M
2361,El Agua Cristalina,Julio Elias,325591,30,12/1/11,https://p.scdn.co/mp3-preview/db95c4c821b310912bdfd61cbefe598decbcc9a4?cid=80aa7a928c4541428fab1590b72d13b5,2dCdOtalZpp85c4J8NBKl6,48WgGJaeuXJ6ndP5f9Qd8M
2362,Muchas Cuentas,Julio Elias,254459,30,12/1/11,https://p.scdn.co/mp3-preview/9927f6aa447ee82eeab6ca0f6c094a041318950a?cid=80aa7a928c4541428fab1590b72d13b5,4s8FvMclqE6u8vrHqjit2e,48WgGJaeuXJ6ndP5f9Qd8M
2363,Te Necesito,Julio Elias,259736,30,12/18/08,https://p.scdn.co/mp3-preview/9df58e4d06770a89302d0d2e8f81c8b6b1e7d87f?cid=80aa7a928c4541428fab1590b72d13b5,5TGDDzWvFQrEIRDGtPiaTn,48WgGJaeuXJ6ndP5f9Qd8M
2364,Levantate y Vela,Julio Elias,289385,29,12/1/11,https://p.scdn.co/mp3-preview/3186fa35d77558d103f8a19eeaf41e40e8f093ed?cid=80aa7a928c4541428fab1590b72d13b5,6ORtLdC79GXuimJeWdUQkf,48WgGJaeuXJ6ndP5f9Qd8M
2365,he peleado,Julio Elias,194560,28,3/28/17,https://p.scdn.co/mp3-preview/c0709540bbf3a3571637edb9f90532c514b3e24b?cid=80aa7a928c4541428fab1590b72d13b5,4fvY2BoVJxWuwJuf6rPTTn,48WgGJaeuXJ6ndP5f9Qd8M
2366,Mi Padres Es un Rey,Julio Elias,261042,28,12/1/11,https://p.scdn.co/mp3-preview/19ba77f9ba8564e3eb51d17912bd2af2cb69dc36?cid=80aa7a928c4541428fab1590b72d13b5,0GWjeXjq4jfngBGJoYHPxg,48WgGJaeuXJ6ndP5f9Qd8M
2367,Llevame,Julio Elias,294270,28,12/1/11,https://p.scdn.co/mp3-preview/831404fbf502ee0285a303d1b6379d5254a9cb84?cid=80aa7a928c4541428fab1590b72d13b5,04xtd5B9rqFYQbxu567mcM,48WgGJaeuXJ6ndP5f9Qd8M
2368,El Inmigrante,Julio Elias,353176,28,12/18/08,https://p.scdn.co/mp3-preview/6ff8bf437aaf1d79a7e859d29ef2ade1df11a693?cid=80aa7a928c4541428fab1590b72d13b5,3vtt4FOiFrVBnMSNQmkyT8,48WgGJaeuXJ6ndP5f9Qd8M
2369,Enamorado,Julio Elias,298632,28,12/18/08,https://p.scdn.co/mp3-preview/007375377c79340d4b8163bf87b73fc813b51f58?cid=80aa7a928c4541428fab1590b72d13b5,5eFg8jiOGLfVYztm2jtWlo,48WgGJaeuXJ6ndP5f9Qd8M
2370,Fill It Up,The Empty Pockets,245440,21,1/18/19,https://p.scdn.co/mp3-preview/8e8723230aa5507f103dbe6bc889b19b86da44f5?cid=80aa7a928c4541428fab1590b72d13b5,5YdF7vQF1y7RRe6ZdX0xlC,0rh5QYyYGojMDMJE0EXiUv
2371,Empty Pockets,The Empty Pockets,171741,19,6/2/15,https://p.scdn.co/mp3-preview/c5165eb919bb09084b17b4493341c4d0f27a7340?cid=80aa7a928c4541428fab1590b72d13b5,6f2vCDw534oyQPKSqk3sqE,0rh5QYyYGojMDMJE0EXiUv
2372,Papergirl,The Empty Pockets,155477,12,1/18/19,https://p.scdn.co/mp3-preview/16e3cca0300ea9432a64a78d88e760e45ab58c96?cid=80aa7a928c4541428fab1590b72d13b5,2XN3ORhbsiVB90OjtFePRw,0rh5QYyYGojMDMJE0EXiUv
2373,Island Queen,The Empty Pockets,259687,10,1/18/19,https://p.scdn.co/mp3-preview/18e5fd61618007ef63cbc015d545946e4ea43d25?cid=80aa7a928c4541428fab1590b72d13b5,245YTdAfpdRKPgCF5D3zzZ,0rh5QYyYGojMDMJE0EXiUv
2374,The Grind,The Empty Pockets,285428,10,1/18/19,https://p.scdn.co/mp3-preview/001af96b1bdf64ec2081ce8ff4755358bf52c1bb?cid=80aa7a928c4541428fab1590b72d13b5,38k3Z2IdRdohvCLuekWd19,0rh5QYyYGojMDMJE0EXiUv
2375,Deerfield,The Empty Pockets,300273,9,1/18/19,https://p.scdn.co/mp3-preview/3f8837764354894cee229eb44cb3298ef429da92?cid=80aa7a928c4541428fab1590b72d13b5,6Qai6Uv11BfQy1h5miOqUi,0rh5QYyYGojMDMJE0EXiUv
2376,Find or Fail,The Empty Pockets,207000,8,6/2/15,https://p.scdn.co/mp3-preview/be5b92e79ae179bfbeefb3581dd9f965f5123f48?cid=80aa7a928c4541428fab1590b72d13b5,0NgjEzSldfchycZObLGZKm,0rh5QYyYGojMDMJE0EXiUv
2377,Brand New Eyes,The Empty Pockets,266501,8,1/18/19,https://p.scdn.co/mp3-preview/9c823044b1b5142154103ecd638aed4dc8116a71?cid=80aa7a928c4541428fab1590b72d13b5,0dP8ZuQeNnSUscNyhRbvFu,0rh5QYyYGojMDMJE0EXiUv
2378,Tanglewoods,The Empty Pockets,387177,6,1/18/19,https://p.scdn.co/mp3-preview/c87b9da08df10c8e360c752a08ccb53b9fed95a3?cid=80aa7a928c4541428fab1590b72d13b5,4qGGPC6dhHKX5RlPHV2oMH,0rh5QYyYGojMDMJE0EXiUv
2379,Leaving Jackson,The Empty Pockets,217526,6,6/2/15,https://p.scdn.co/mp3-preview/e027d29b2162ab3efb8284fddb11d01d17b5697a?cid=80aa7a928c4541428fab1590b72d13b5,1HKB3KX4VIZarfvRiZP3TS,0rh5QYyYGojMDMJE0EXiUv
2380,CAN'T GET ENOUGH,Just Chase,198687,41,1/17/19,https://p.scdn.co/mp3-preview/8bfe80e4295d76c2cdf373d2671b3fa6c7eb412d?cid=80aa7a928c4541428fab1590b72d13b5,1Pd13HElUgguEmbnqo1GBq,0UF5mrABjNwzMZ1WoyLCFi
2381,Ego,Just Chase,206910,33,2/3/17,https://p.scdn.co/mp3-preview/461e4769ffd2abdcbd86194e05e2f43f6fb98d05?cid=80aa7a928c4541428fab1590b72d13b5,2ijP6EmxqRb484ae7cLSDE,0UF5mrABjNwzMZ1WoyLCFi
2382,100k,Just Chase,201717,32,1/11/19,https://p.scdn.co/mp3-preview/7be24339da756069bf75ff150cce069d3a9e606e?cid=80aa7a928c4541428fab1590b72d13b5,33pesMKf9NEAUkGsSGw7Ok,0UF5mrABjNwzMZ1WoyLCFi
2383,She Knows (feat. Just Chase),Grandtheft,235540,27,2/16/18,https://p.scdn.co/mp3-preview/34331f0e1a07be9c632b05bd447d68ab7f3f0593?cid=80aa7a928c4541428fab1590b72d13b5,2WbHM5QFF4qMsSXvfKIL06,4R0EwsTKt1LIFcdezmuezM
2384,Ungrateful,Just Chase,157241,21,11/12/17,https://p.scdn.co/mp3-preview/48f6d7048aa238a85999c98bfab1f1152e436a65?cid=80aa7a928c4541428fab1590b72d13b5,4Jq0KjjNeVdnrgQBhfUzNW,0UF5mrABjNwzMZ1WoyLCFi
2385,Between Us,Just Chase,221131,15,10/20/17,https://p.scdn.co/mp3-preview/4491cd4a69a64f18b503ea35f2a4ad8d81570c8e?cid=80aa7a928c4541428fab1590b72d13b5,3sXbN4opeN40kuKNBBimWn,0UF5mrABjNwzMZ1WoyLCFi
2386,No Gucci,Just Chase,196022,14,3/15/19,https://p.scdn.co/mp3-preview/a33d10323d9a7507a4adab8333ff18265405668a?cid=80aa7a928c4541428fab1590b72d13b5,1S2nTDr6eFFf9CcAp5y3Sb,0UF5mrABjNwzMZ1WoyLCFi
2387,Lately,Just Chase,218058,14,4/27/18,https://p.scdn.co/mp3-preview/7eb0f8bd4f4a55d5dabac72aebb1dd72932442e8?cid=80aa7a928c4541428fab1590b72d13b5,5YTCBYN8egR2VZFs5DN4Sz,0UF5mrABjNwzMZ1WoyLCFi
2388,VVS,Just Chase,204507,13,2/4/19,https://p.scdn.co/mp3-preview/70e15aaa63636d0b6c3a5464847c2a0335ebe6b6?cid=80aa7a928c4541428fab1590b72d13b5,1VsoIespGdTS6WFhDNwQul,0UF5mrABjNwzMZ1WoyLCFi
2389,Scene Ting,Just Chase,219098,12,4/27/18,https://p.scdn.co/mp3-preview/2c5610b97dfc2a71bcb4a475f154a034e081d8e4?cid=80aa7a928c4541428fab1590b72d13b5,6VoHtkrUhwDN7nSmADJmss,0UF5mrABjNwzMZ1WoyLCFi
2390,RUN IT UP,Dame D.O.L.L.A,240184,47,10/6/17,https://p.scdn.co/mp3-preview/ad341c7f14674a66de1a253b052797c4ce526f22?cid=80aa7a928c4541428fab1590b72d13b5,6Jz6C4VVi7hmQeC4rDt3A2,6H6svVOQLsIH1uK7KedZoQ
2391,Loyal to the Soil (feat. Lil Wayne),Dame D.O.L.L.A,240362,43,10/21/16,https://p.scdn.co/mp3-preview/2d98392db34156d5316067eeeaf6fd9d408edf21?cid=80aa7a928c4541428fab1590b72d13b5,1JT8hFl6eP4Q2mX5U1jYwQ,6H6svVOQLsIH1uK7KedZoQ
2392,SWITCH SIDES,Dame D.O.L.L.A,222210,42,10/6/17,https://p.scdn.co/mp3-preview/3a295705b0a86f40192df1b3ad4c1aa23b194abc?cid=80aa7a928c4541428fab1590b72d13b5,3rVkgwR7UP0PQptSvv1Gnm,6H6svVOQLsIH1uK7KedZoQ
2393,Bigger Than Us (feat. Paul Rey),Dame D.O.L.L.A,277089,41,12/23/15,https://p.scdn.co/mp3-preview/c85a19b5f521ed628c69d8339e8729109f740f2f?cid=80aa7a928c4541428fab1590b72d13b5,7rwVT5ji3T9oO9oxsW4jbA,6H6svVOQLsIH1uK7KedZoQ
2394,Wasatch Front,Dame D.O.L.L.A,265080,39,10/21/16,https://p.scdn.co/mp3-preview/d96e87ed50080573364cbe39923146c371d0bf92?cid=80aa7a928c4541428fab1590b72d13b5,3nbhO4HrwiSr1CKyd0osJP,6H6svVOQLsIH1uK7KedZoQ
2395,Shot Clock,Dame D.O.L.L.A,233720,35,11/17/17,https://p.scdn.co/mp3-preview/7b105487fd88a1a33414593c60fcdb1bc866d779?cid=80aa7a928c4541428fab1590b72d13b5,1s4ZkxokugPRFzpzlXL7oo,6H6svVOQLsIH1uK7KedZoQ
2396,ANOMALY,Dame D.O.L.L.A,246500,35,10/6/17,https://p.scdn.co/mp3-preview/ddd4390d0237470296350ea4e548af1b78d708b7?cid=80aa7a928c4541428fab1590b72d13b5,0523Dkou2D6f5v13z3w6ae,6H6svVOQLsIH1uK7KedZoQ
2397,NO PUNCHES,Dame D.O.L.L.A,162523,34,10/6/17,https://p.scdn.co/mp3-preview/fd70e63e92ede5babb735939c5ebc8ec57454aa0?cid=80aa7a928c4541428fab1590b72d13b5,6yisMeGCtlVcIEsRtXQ3j0,6H6svVOQLsIH1uK7KedZoQ
2398,SHOOTA,Dame D.O.L.L.A,162766,34,10/6/17,https://p.scdn.co/mp3-preview/64df0991397410cb47848d02fa4718f840452da2?cid=80aa7a928c4541428fab1590b72d13b5,381ULggxTfTxwqQ5ynPfkF,6H6svVOQLsIH1uK7KedZoQ
2399,BOSS LIFE,Dame D.O.L.L.A,217718,33,10/6/17,https://p.scdn.co/mp3-preview/aca2b85faff6b488018983a96d670c66156d897c?cid=80aa7a928c4541428fab1590b72d13b5,4AR6I16duvRQ5JXKIlRqP7,6H6svVOQLsIH1uK7KedZoQ
2400,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,187200,84,3/15/19,https://p.scdn.co/mp3-preview/2613c3e23661682d68a3e8eee0281c8a0bb5c917?cid=80aa7a928c4541428fab1590b72d13b5,6JqpFboOH2bq9pzaYbkKBn,0haZhu4fFKt0Ag94kZDiz2
2401,Bola Rebola,Tropkillaz,193440,84,2/22/19,,1OUPXna2MCgAt3VNmXJBtg,5bzWtCkjIAMgN93gLt56SO
2402,Onda diferente (feat. Papatinho),Anitta,160900,51,4/5/19,https://p.scdn.co/mp3-preview/ed723bfee888e01f7b87d9971e18b85c32e9d3e6?cid=80aa7a928c4541428fab1590b72d13b5,4112C7r91ej3QaXiw7pJKc,7FNnA9vBm6EKceENgCGRMb
2403,Terremoto,Anitta,146276,77,2/1/19,https://p.scdn.co/mp3-preview/2452b7b57fa92e18d081a9c802adba8b736b0c9a?cid=80aa7a928c4541428fab1590b72d13b5,7G2XZhDNHo7SSDWSVxC0UT,7FNnA9vBm6EKceENgCGRMb
2404,Favela chegou - Ao vivo,Ludmilla,169954,77,2/27/19,https://p.scdn.co/mp3-preview/0badcfdd05cec1052a6fa70df9ead1cc90cdadf5?cid=80aa7a928c4541428fab1590b72d13b5,2caDAj0O4uD8OlJ8bap9nz,3CDoRporvSjdzTrm99a3gi
2405,Downtown,Anitta,193456,76,11/19/17,https://p.scdn.co/mp3-preview/c57a54f580a13b1bcd0f21907e767fa59ceda4cc?cid=80aa7a928c4541428fab1590b72d13b5,3Ga6eKrUFf12ouh9Yw3v2D,7FNnA9vBm6EKceENgCGRMb
2406,Mala Mía - Remix,Maluma,207142,75,12/21/18,https://p.scdn.co/mp3-preview/c6c3df310d1b9aca510a8fbc8e7e655dc1c67441?cid=80aa7a928c4541428fab1590b72d13b5,6sAwJPgaSQ9Q4XGnbx1gZb,1r4hJ1h58CWwUQe3MxPuau
2407,Banana,Anitta,195619,58,4/5/19,https://p.scdn.co/mp3-preview/175ff0ba884ff9c630751764b78ee13aa88b0ae1?cid=80aa7a928c4541428fab1590b72d13b5,7eeLYvJsK5QiDeX1loY9rW,7FNnA9vBm6EKceENgCGRMb
2408,Poquito,Anitta,175670,60,4/5/19,https://p.scdn.co/mp3-preview/9b591112c04569bbd0872c6677cdf25800480885?cid=80aa7a928c4541428fab1590b72d13b5,3ZjmloY4fJkfs9qYH82Oau,7FNnA9vBm6EKceENgCGRMb
2409,Veneno,Anitta,158004,72,11/9/18,https://p.scdn.co/mp3-preview/9eabbf7587156d1fabcc0b7f18da54400e06c2e7?cid=80aa7a928c4541428fab1590b72d13b5,1KFN3kB4hc6r7ILpifFsqf,7FNnA9vBm6EKceENgCGRMb
2410,Stick 'Em Up,Masked Intruder,109586,40,8/7/12,https://p.scdn.co/mp3-preview/c3cfc6c54e18092f034345833c7a455fd9f240a9?cid=80aa7a928c4541428fab1590b72d13b5,3ug7AfV5SUyqFHqEk3rtS3,4qUFkkArfii3qNG8TnbPfc
2411,I'm Free (At Last),Masked Intruder,130714,40,3/1/19,https://p.scdn.co/mp3-preview/906229570477567eda4b3f316812fa5692c99371?cid=80aa7a928c4541428fab1590b72d13b5,0ynEZvJZRqBpQljfP0QNgf,4qUFkkArfii3qNG8TnbPfc
2412,Beyond a Shadow of a Doubt,Masked Intruder,142842,39,7/8/16,https://p.scdn.co/mp3-preview/9dde3736f83da571fe5d0fa19795189e58fde0d7?cid=80aa7a928c4541428fab1590b72d13b5,6ahkwnN7e9IbwLNkHGVtWP,4qUFkkArfii3qNG8TnbPfc
2413,Heart Shaped Guitar,Masked Intruder,166026,37,8/7/12,https://p.scdn.co/mp3-preview/8177d211ce0441f64c3386a49b672bd6e7c44013?cid=80aa7a928c4541428fab1590b72d13b5,4OyJDGOlkk5AcwKhOeXXuH,4qUFkkArfii3qNG8TnbPfc
2414,All of My Love,Masked Intruder,140214,27,2/20/19,https://p.scdn.co/mp3-preview/a5663a6865b0c67b4b1046e64f39252c399db68a?cid=80aa7a928c4541428fab1590b72d13b5,16srS8pllIJ9HlNvCaOvrm,4qUFkkArfii3qNG8TnbPfc
2415,Please Come Back To Me,Masked Intruder,133259,36,3/1/19,https://p.scdn.co/mp3-preview/5844e8e8fe80fb448d4d92604ee2a6e43e2092b5?cid=80aa7a928c4541428fab1590b72d13b5,00x57Anfbdtjr0GgQqOyX2,4qUFkkArfii3qNG8TnbPfc
2416,No Case,Masked Intruder,155928,34,3/1/19,https://p.scdn.co/mp3-preview/0961147d2441e99a4ed379472f0690f1f3cbe17c?cid=80aa7a928c4541428fab1590b72d13b5,3tNIHDXY2MLIHQ1rYLEds9,4qUFkkArfii3qNG8TnbPfc
2417,Mine All Mine,Masked Intruder,162492,34,3/1/19,https://p.scdn.co/mp3-preview/a6efae0e762f52f373422a467893b3498d03705f?cid=80aa7a928c4541428fab1590b72d13b5,2tIj3rNcRbIrES78bF2R2Y,4qUFkkArfii3qNG8TnbPfc
2418,Crime Spree,Masked Intruder,151520,34,5/27/14,https://p.scdn.co/mp3-preview/49fb10989ca9dd4211b09c8023b8789c51791b65?cid=80aa7a928c4541428fab1590b72d13b5,1L2xXVnHoYLLNGdjecX79B,4qUFkkArfii3qNG8TnbPfc
2419,Just so You Know,Masked Intruder,187896,34,3/1/19,https://p.scdn.co/mp3-preview/f32a7878f8dd0559e0e04474107019aa53a28fd5?cid=80aa7a928c4541428fab1590b72d13b5,6YKIL144ct7XLGQmX50sqU,4qUFkkArfii3qNG8TnbPfc
2420,My Type,Saweetie,126446,69,3/29/19,https://p.scdn.co/mp3-preview/7a97ae9661d1c1acefeccf2b356435e722f547ae?cid=80aa7a928c4541428fab1590b72d13b5,5KBARWIxeMGkvUax9VtVC9,6cK3NBO6uP7hh0oyuVELFl
2421,You Come First (feat. Saweetie),Zak Abel,191254,69,10/19/18,https://p.scdn.co/mp3-preview/0c042d3d7c6fc5b2b7f67089a75c605a7687fab8?cid=80aa7a928c4541428fab1590b72d13b5,5Ef2noaxqTAfa5gLVw05OJ,6Gk5hoM7eW8NSCYhICMDHw
2422,ICY GRL,Saweetie,109302,66,3/16/18,https://p.scdn.co/mp3-preview/be9139a780b0b67c1638e1368a9b98c5ca9004a9?cid=80aa7a928c4541428fab1590b72d13b5,1sl1cpix9GnwNwaVt04BIu,6cK3NBO6uP7hh0oyuVELFl
2423,Tip Toes (feat. Quavo),Saweetie,171235,64,3/29/19,https://p.scdn.co/mp3-preview/b76965fb72fda178987fea3aedb790e1bb7eb314?cid=80aa7a928c4541428fab1590b72d13b5,6001xXfECxjyKrrbbRF0Vl,6cK3NBO6uP7hh0oyuVELFl
2424,Up Now (feat. G-Eazy and Rich The Kid),Saweetie,198087,63,8/22/18,https://p.scdn.co/mp3-preview/f2070487f8b6801b759cc90814ceeeb541c7b679?cid=80aa7a928c4541428fab1590b72d13b5,01TreyTchXP0J1Mn6wcVHt,6cK3NBO6uP7hh0oyuVELFl
2425,Emotional (feat. Quavo),Saweetie,190428,62,3/29/19,https://p.scdn.co/mp3-preview/646364971f06f60b2b620d3d95f5662fb2306cfe?cid=80aa7a928c4541428fab1590b72d13b5,4rrFGOdnreypzg6ux5mdPh,6cK3NBO6uP7hh0oyuVELFl
2426,Pissed,Saweetie,135621,60,11/30/18,https://p.scdn.co/mp3-preview/bac9d32d217a987c3a2f1d56486619991e705a42?cid=80aa7a928c4541428fab1590b72d13b5,61big1BzOklF2jK5t4FzZ6,6cK3NBO6uP7hh0oyuVELFl
2427,ICY GRL (feat. Kehlani) - Bae Mix,Saweetie,148117,56,4/28/18,https://p.scdn.co/mp3-preview/3833f93e8d82d96bc80e46b10a6a2db050ada18e?cid=80aa7a928c4541428fab1590b72d13b5,6MP5WAK2U7gKWldflqhPCr,6cK3NBO6uP7hh0oyuVELFl
2428,Dipped In Ice,Saweetie,169409,54,3/29/19,https://p.scdn.co/mp3-preview/e306325366c5e35e0650ad5d1598bc24ecb6405a?cid=80aa7a928c4541428fab1590b72d13b5,70Vc2mCfevAjiM6O1vfGXR,6cK3NBO6uP7hh0oyuVELFl
2429,Good Good,Saweetie,201583,52,3/16/18,https://p.scdn.co/mp3-preview/a343e8c9bd1c6ba1ae8317d8712e284fcfe59b13?cid=80aa7a928c4541428fab1590b72d13b5,3KmUrUs6pqJaPqpswIKN6C,6cK3NBO6uP7hh0oyuVELFl
2430,Dancing in the Sky,Dani and Lizzy,214368,57,6/12/15,https://p.scdn.co/mp3-preview/f4a848f650bac2d929e98a2a22bc8316017760c9?cid=80aa7a928c4541428fab1590b72d13b5,4kdl5LATOjf8q4bvubBlBI,5QruqADxUmpzY0bT56039j
2431,Dancing In The Sky,Dani and Lizzy,228182,37,9/9/16,https://p.scdn.co/mp3-preview/122eb26b239cc1c771755d3eadd324330dacded7?cid=80aa7a928c4541428fab1590b72d13b5,75GurEhGCflEwImp81Q5Ig,5QruqADxUmpzY0bT56039j
2432,Dancing In The Sky - Live and Acoustic,Dani and Lizzy,233744,28,11/18/16,https://p.scdn.co/mp3-preview/27a75ff9378ccf281377daaf8221b31abe9bef57?cid=80aa7a928c4541428fab1590b72d13b5,65YJnFATyhBL8NcyItTMiW,5QruqADxUmpzY0bT56039j
2433,Detox,Dani and Lizzy,218711,20,9/9/16,https://p.scdn.co/mp3-preview/b0a3e45452851c9678d382d89b19a2271c327729?cid=80aa7a928c4541428fab1590b72d13b5,5TZ6gcdk6ZLMi4JSHVCPKN,5QruqADxUmpzY0bT56039j
2434,Back To Life,Dani and Lizzy,200000,19,9/9/16,https://p.scdn.co/mp3-preview/525b21db6d2bd03d425d61a20588ae97d28f5e19?cid=80aa7a928c4541428fab1590b72d13b5,0lagTQ8VdXfeofvRez0F6g,5QruqADxUmpzY0bT56039j
2435,Happy In My Skin,Dani and Lizzy,219837,17,9/9/16,https://p.scdn.co/mp3-preview/4f61efe2642fcaa9143fe44edcbe0e3abec82252?cid=80aa7a928c4541428fab1590b72d13b5,1XVnhrCnRJuGkk399YaWco,5QruqADxUmpzY0bT56039j
2436,Dive In,Dani and Lizzy,205887,17,9/9/16,https://p.scdn.co/mp3-preview/46dde95cb59d702605e05101854c2fe43da07c6f?cid=80aa7a928c4541428fab1590b72d13b5,7zOzbGicBJPbx1zhTk9BXg,5QruqADxUmpzY0bT56039j
2437,Do It Again,Dani and Lizzy,253406,16,9/9/16,https://p.scdn.co/mp3-preview/816ace6dff025c1d85765bbc08cab2faad5bb009?cid=80aa7a928c4541428fab1590b72d13b5,5QQTSgakvo9WHMEEWaNARh,5QruqADxUmpzY0bT56039j
